"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","EDUADULT","TRY","PC_25_64","A","2019",21.951159,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2000",14.949884,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2001",15.108155,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2002",15.864458,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2003",16.759451,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2004",17.546646,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2005",17.843439,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2006",18.225998,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2007",18.300762,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2008",18.267813,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2009",18.344694,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2010",18.087578,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2011",18.114084,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2012",18.573956,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2013",18.924805,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2014",18.939352,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2015",18.972311,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2016",19.15093,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2017",19.278526,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2018",19.456722,
"TUR","EDUADULT","UPPSRY","PC_25_64","A","2019",19.74897,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2000",37.388611,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2001",37.15152,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2002",35.746799,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2003",34.921486,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2004",33.831558,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2005",33.16832,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2006",29.098894,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2007",27.807289,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2008",28.359348,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2009",26.256872,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2010",24.937599,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2011",23.167467,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2012",21.91477,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2013",20.849527,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2014",20.83497,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2015",20.38233,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2016",19.253021,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2017",18.831131,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2018",20.707432,
"GBR","EDUADULT","BUPPSRY","PC_25_64","A","2019",19.939764,
"GBR","EDUADULT","TRY","PC_25_64","A","2000",25.683083,
"GBR","EDUADULT","TRY","PC_25_64","A","2001",26.126522,
"GBR","EDUADULT","TRY","PC_25_64","A","2002",26.840527,
"GBR","EDUADULT","TRY","PC_25_64","A","2003",27.998173,
"GBR","EDUADULT","TRY","PC_25_64","A","2004",29.338522,
"GBR","EDUADULT","TRY","PC_25_64","A","2005",29.709032,
"GBR","EDUADULT","TRY","PC_25_64","A","2006",34.191841,
"GBR","EDUADULT","TRY","PC_25_64","A","2007",35.536041,
"GBR","EDUADULT","TRY","PC_25_64","A","2008",35.216167,
"GBR","EDUADULT","TRY","PC_25_64","A","2009",36.984959,
"GBR","EDUADULT","TRY","PC_25_64","A","2010",38.187191,
"GBR","EDUADULT","TRY","PC_25_64","A","2011",39.412373,
"GBR","EDUADULT","TRY","PC_25_64","A","2012",40.977753,
"GBR","EDUADULT","TRY","PC_25_64","A","2013",41.891979,
"GBR","EDUADULT","TRY","PC_25_64","A","2014",42.217449,
"GBR","EDUADULT","TRY","PC_25_64","A","2015",44.197987,
"GBR","EDUADULT","TRY","PC_25_64","A","2016",45.766762,
"GBR","EDUADULT","TRY","PC_25_64","A","2017",45.744305,
"GBR","EDUADULT","TRY","PC_25_64","A","2018",45.781677,
"GBR","EDUADULT","TRY","PC_25_64","A","2019",47.189125,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2000",36.928307,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2001",36.721958,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2002",37.412674,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2003",37.080341,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2004",36.829922,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2005",37.12265,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2006",36.709263,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2007",36.656673,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2008",36.424484,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2009",36.758167,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2010",36.87521,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2011",37.420158,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2012",37.107475,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2013",37.258495,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2014",36.947582,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2015",35.419685,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2016",34.980217,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2017",35.424564,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2018",33.510891,
"GBR","EDUADULT","UPPSRY","PC_25_64","A","2019",32.871109,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2000",12.557263,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2001",12.616223,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2002",12.656256,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2003",12.469723,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2004",12.092218,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2005",12.225618,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2006",12.203516,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2007",12.088685,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2008",11.304346,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2009",11.355431,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2010",11.030482,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2011",10.741901,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2012",10.692155,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2013",10.371985,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2014",10.429553,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2015",10.457861,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2016",9.8527498,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2017",9.3544931,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2018",9.1761637,
"USA","EDUADULT","BUPPSRY","PC_25_64","A","2019",9.1898708,
"USA","EDUADULT","TRY","PC_25_64","A","2000",36.494774,
"USA","EDUADULT","TRY","PC_25_64","A","2001",37.520222,
"USA","EDUADULT","TRY","PC_25_64","A","2002",38.133007,
"USA","EDUADULT","TRY","PC_25_64","A","2003",38.42197,
"USA","EDUADULT","TRY","PC_25_64","A","2004",39.052998,
"USA","EDUADULT","TRY","PC_25_64","A","2005",39.054729,
"USA","EDUADULT","TRY","PC_25_64","A","2006",39.486282,
"USA","EDUADULT","TRY","PC_25_64","A","2007",40.270866,
"USA","EDUADULT","TRY","PC_25_64","A","2008",41.10516,
"USA","EDUADULT","TRY","PC_25_64","A","2009",41.214626,
"USA","EDUADULT","TRY","PC_25_64","A","2010",41.662415,
"USA","EDUADULT","TRY","PC_25_64","A","2011",42.44838,
"USA","EDUADULT","TRY","PC_25_64","A","2012",43.052437,
"USA","EDUADULT","TRY","PC_25_64","A","2013",43.910252,
"USA","EDUADULT","TRY","PC_25_64","A","2014",44.224617,
"USA","EDUADULT","TRY","PC_25_64","A","2015",44.629398,
"USA","EDUADULT","TRY","PC_25_64","A","2016",45.666355,
"USA","EDUADULT","TRY","PC_25_64","A","2017",46.3568,
"USA","EDUADULT","TRY","PC_25_64","A","2018",47.431145,
"USA","EDUADULT","TRY","PC_25_64","A","2019",48.340187,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2000",50.94796,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2001",49.863556,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2002",49.210739,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2003",49.108307,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2004",48.854782,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2005",48.719654,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2006",48.3102,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2007",47.640446,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2008",47.590492,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2009",47.429943,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2010",47.307102,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2011",46.809719,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2012",46.255409,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2013",45.717762,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2014",45.345833,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2015",44.912739,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2016",44.480896,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2017",44.288704,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2018",43.392693,
"USA","EDUADULT","UPPSRY","PC_25_64","A","2019",42.469944,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2007",63.191654,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2008",61.161831,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2009",59.32708,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2011",56.729549,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2012",54.996342,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2013",53.588863,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2014",52.637005,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2015",51.127499,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2016",49.444931,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2017",48.653557,
"BRA","EDUADULT","BUPPSRY","PC_25_64","A","2018",46.954311,
"BRA","EDUADULT","TRY","PC_25_64","A","2007",9.6238279,
"BRA","EDUADULT","TRY","PC_25_64","A","2008",10.795494,
"BRA","EDUADULT","TRY","PC_25_64","A","2009",10.863071,
"BRA","EDUADULT","TRY","PC_25_64","A","2011",11.614742,
"BRA","EDUADULT","TRY","PC_25_64","A","2012",12.993286,
"BRA","EDUADULT","TRY","PC_25_64","A","2013",13.746482,
"BRA","EDUADULT","TRY","PC_25_64","A","2014",14.321353,
"BRA","EDUADULT","TRY","PC_25_64","A","2015",14.794608,
"BRA","EDUADULT","TRY","PC_25_64","A","2016",16.941195,
"BRA","EDUADULT","TRY","PC_25_64","A","2017",17.228626,
"BRA","EDUADULT","TRY","PC_25_64","A","2018",18.429998,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2007",27.184517,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2008",28.042675,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2009",29.809849,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2011",31.655708,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2012",32.010372,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2013",32.664654,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2014",33.041641,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2015",34.077896,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2016",33.613873,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2017",34.117817,
"BRA","EDUADULT","UPPSRY","PC_25_64","A","2018",34.615692,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2009",43.493385,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2011",42.320229,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2013",38.585766,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2015",35.133507,
"CHL","EDUADULT","BUPPSRY","PC_25_64","A","2017",32.552322,
"CHL","EDUADULT","TRY","PC_25_64","A","2009",17.120726,
"CHL","EDUADULT","TRY","PC_25_64","A","2011",17.813892,
"CHL","EDUADULT","TRY","PC_25_64","A","2013",21.089819,
"CHL","EDUADULT","TRY","PC_25_64","A","2015",22.475199,
"CHL","EDUADULT","TRY","PC_25_64","A","2017",25.168179,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2009",39.385891,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2011",39.865879,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2013",40.324417,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2015",42.391296,
"CHL","EDUADULT","UPPSRY","PC_25_64","A","2017",42.279499,
"CHN","EDUADULT","BUPPSRY","PC_25_64","A","2010",75.53817,
"CHN","EDUADULT","TRY","PC_25_64","A","2010",9.6811743,
"CHN","EDUADULT","UPPSRY","PC_25_64","A","2010",14.780653,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2014",48.033009,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2015",49.589104,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2016",47.523586,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2017",46.221489,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2018",44.813713,
"COL","EDUADULT","BUPPSRY","PC_25_64","A","2019",43.28978,
"COL","EDUADULT","TRY","PC_25_64","A","2014",22.356598,
"COL","EDUADULT","TRY","PC_25_64","A","2015",21.562889,
"COL","EDUADULT","TRY","PC_25_64","A","2016",22.247128,
"COL","EDUADULT","TRY","PC_25_64","A","2017",22.491623,
"COL","EDUADULT","TRY","PC_25_64","A","2018",23.391361,
"COL","EDUADULT","TRY","PC_25_64","A","2019",23.819326,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2014",29.610394,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2015",28.848007,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2016",30.229284,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2017",31.28689,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2018",31.794924,
"COL","EDUADULT","UPPSRY","PC_25_64","A","2019",32.890892,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2000",14.751366,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2001",13.769239,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2002",13.215323,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2003",12.355169,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2004",11.743241,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2005",11.341643,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2006",11.717903,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2007",11.159678,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2008",11.692819,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2009",11.327562,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2010",10.864561,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2011",10.989735,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2012",10.076135,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2013",9.4806528,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2014",11.895004,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2015",11.442164,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2016",11.10444,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2017",11.317183,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2018",10.810427,
"EST","EDUADULT","BUPPSRY","PC_25_64","A","2019",9.9434958,
"EST","EDUADULT","TRY","PC_25_64","A","2000",28.669167,
"EST","EDUADULT","TRY","PC_25_64","A","2001",29.479181,
"EST","EDUADULT","TRY","PC_25_64","A","2002",29.358723,
"EST","EDUADULT","TRY","PC_25_64","A","2003",29.649635,
"EST","EDUADULT","TRY","PC_25_64","A","2004",30.712088,
"EST","EDUADULT","TRY","PC_25_64","A","2005",33.025089,
"EST","EDUADULT","TRY","PC_25_64","A","2006",33.118874,
"EST","EDUADULT","TRY","PC_25_64","A","2007",33.146008,
"EST","EDUADULT","TRY","PC_25_64","A","2008",34.176804,
"EST","EDUADULT","TRY","PC_25_64","A","2009",36.065544,
"EST","EDUADULT","TRY","PC_25_64","A","2010",35.423084,
"EST","EDUADULT","TRY","PC_25_64","A","2011",36.889767,
"EST","EDUADULT","TRY","PC_25_64","A","2012",37.605877,
"EST","EDUADULT","TRY","PC_25_64","A","2013",37.345535,
"EST","EDUADULT","TRY","PC_25_64","A","2014",37.499954,
"EST","EDUADULT","TRY","PC_25_64","A","2015",38.030697,
"EST","EDUADULT","TRY","PC_25_64","A","2016",38.756851,
"EST","EDUADULT","TRY","PC_25_64","A","2017",39.663879,
"EST","EDUADULT","TRY","PC_25_64","A","2018",41.130722,
"EST","EDUADULT","TRY","PC_25_64","A","2019",41.368298,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2000",56.579468,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2001",56.751579,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2002",57.425953,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2003",57.995193,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2004",57.54467,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2005",55.633266,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2006",55.163223,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2007",55.694317,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2008",54.130379,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2009",52.606895,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2010",53.712353,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2011",52.120499,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2012",52.317989,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2013",53.173813,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2014",50.605042,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2015",50.527138,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2016",50.13871,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2017",49.018936,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2018",48.058849,
"EST","EDUADULT","UPPSRY","PC_25_64","A","2019",48.688206,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2004",77.516731,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2005",76.001915,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2006",74.035995,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2007",73.748695,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2008",79.396156,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2009",71.04689,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2010",69.68969,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2011",68.898232,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2012",68.246284,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2013",67.267471,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2014",66.420502,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2015",64.566017,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2016",62.976006,
"IDN","EDUADULT","BUPPSRY","PC_25_64","A","2017",62.102646,
"IDN","EDUADULT","TRY","PC_25_64","A","2004",8.1296101,
"IDN","EDUADULT","TRY","PC_25_64","A","2005",5.4441252,
"IDN","EDUADULT","TRY","PC_25_64","A","2006",6.1217303,
"IDN","EDUADULT","TRY","PC_25_64","A","2007",6.8957992,
"IDN","EDUADULT","TRY","PC_25_64","A","2008",6.4554873,
"IDN","EDUADULT","TRY","PC_25_64","A","2009",7.5285029,
"IDN","EDUADULT","TRY","PC_25_64","A","2010",7.9779863,
"IDN","EDUADULT","TRY","PC_25_64","A","2011",8.1564999,
"IDN","EDUADULT","TRY","PC_25_64","A","2012",9.007103,
"IDN","EDUADULT","TRY","PC_25_64","A","2013",9.3885174,
"IDN","EDUADULT","TRY","PC_25_64","A","2014",9.6783018,
"IDN","EDUADULT","TRY","PC_25_64","A","2015",10.567527,
"IDN","EDUADULT","TRY","PC_25_64","A","2016",11.337651,
"IDN","EDUADULT","TRY","PC_25_64","A","2017",11.857569,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2004",14.353661,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2005",18.553963,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2006",19.842274,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2007",19.355505,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2008",14.148355,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2009",21.424606,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2010",22.332325,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2011",22.945271,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2012",22.746614,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2013",23.344013,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2014",23.901196,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2015",24.866453,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2016",25.686342,
"IDN","EDUADULT","UPPSRY","PC_25_64","A","2017",26.039787,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2002",19.664862,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2003",18.085173,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2005",21.065123,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2007",19.584095,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2008",18.767063,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2009",18.222622,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2010",17.935621,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2011",16.986902,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2012",15.451829,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2013",15.01176,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2014",14.64511,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2015",14.464885,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2016",13.231215,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2017",12.625726,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2018",13.634555,
"ISR","EDUADULT","BUPPSRY","PC_25_64","A","2019",12.920499,
"ISR","EDUADULT","TRY","PC_25_64","A","2002",42.090389,
"ISR","EDUADULT","TRY","PC_25_64","A","2003",42.89489,
"ISR","EDUADULT","TRY","PC_25_64","A","2005",43.047825,
"ISR","EDUADULT","TRY","PC_25_64","A","2007",43.58707,
"ISR","EDUADULT","TRY","PC_25_64","A","2008",43.980537,
"ISR","EDUADULT","TRY","PC_25_64","A","2009",44.880913,
"ISR","EDUADULT","TRY","PC_25_64","A","2010",45.560074,
"ISR","EDUADULT","TRY","PC_25_64","A","2011",46.396889,
"ISR","EDUADULT","TRY","PC_25_64","A","2012",46.441711,
"ISR","EDUADULT","TRY","PC_25_64","A","2013",47.421043,
"ISR","EDUADULT","TRY","PC_25_64","A","2014",48.53273,
"ISR","EDUADULT","TRY","PC_25_64","A","2015",48.824478,
"ISR","EDUADULT","TRY","PC_25_64","A","2016",49.895348,
"ISR","EDUADULT","TRY","PC_25_64","A","2017",50.91605,
"ISR","EDUADULT","TRY","PC_25_64","A","2018",50.201576,
"ISR","EDUADULT","TRY","PC_25_64","A","2019",50.246292,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2002",38.244751,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2003",39.019939,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2005",35.887051,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2007",36.828835,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2008",37.252399,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2009",36.896465,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2010",36.504307,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2011",36.616207,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2012",38.106457,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2013",37.567196,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2014",36.822159,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2015",36.710636,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2016",36.87344,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2017",36.458225,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2018",36.163872,
"ISR","EDUADULT","UPPSRY","PC_25_64","A","2019",36.83321,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2000",16.759621,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2001",20.794182,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2002",17.904789,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2003",17.03433,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2004",15.678306,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2005",15.580102,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2006",15.870779,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2007",15.36415,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2008",14.141485,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2009",13.22369,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2010",11.396096,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2011",12.062219,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2012",10.897214,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2013",10.645624,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2014",13.338798,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2015",12.217953,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2016",11.318077,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2017",12.391879,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2018",12.368318,
"LVA","EDUADULT","BUPPSRY","PC_25_64","A","2019",11.564806,
"LVA","EDUADULT","TRY","PC_25_64","A","2000",18.218046,
"LVA","EDUADULT","TRY","PC_25_64","A","2001",17.809738,
"LVA","EDUADULT","TRY","PC_25_64","A","2002",18.869808,
"LVA","EDUADULT","TRY","PC_25_64","A","2003",17.920399,
"LVA","EDUADULT","TRY","PC_25_64","A","2004",19.785511,
"LVA","EDUADULT","TRY","PC_25_64","A","2005",20.293005,
